alpha,loss/actor,loss/alpha,loss/critic1,loss/critic2,timestep,eval/episode_length,eval/episode_length_std,eval/episode_reward,eval/episode_reward_std
0.9732542335987099,8.281747633412484,-0.06701271895307606,-1.0679754505455514,-0.9233056392371652,1000,,,,
0.9441454933285696,22.697607883453358,-0.03848034645192094,1.1821985411644005,1.4116511447429658,2000,,,,
0.9302790286540978,35.475796787262,-0.0058771792411571174,1.2910417623519908,1.4294186272621152,3000,,,,
0.9392951279282574,47.29899435043331,0.008908830782165764,1.5216579747200034,1.6885832524299578,4000,,,,
0.9736324805617341,53.54970565795888,0.014870809130871339,3.728187312603001,3.8113776135444595,5000,,,,
1.008747523188594,60.23342348480227,-9.022497513069587e-05,2.6899413099288894,2.797352851867673,6000,,,,
1.0098145743608473,69.6793326988218,-0.0004144074480936979,2.6592815017700184,2.766490219593051,7000,,,,
1.030976692080498,78.38083231353738,-0.0032974362470849818,3.0937563338279643,3.152364762306208,8000,,,,
1.0617270163297674,86.37395339965828,-0.0036120618952554624,3.542460357666012,3.5728796725273124,9000,,,,
1.0944526066780107,94.62286106872548,-0.007383575525484039,3.608278925418852,3.6227344827652024,10000,,,,
1.1093056440353377,103.14126440429673,-0.0006724322583759249,4.006734878540035,3.9882884087562678,11000,,,,
1.1136833772659331,111.40359571075442,-0.0012101928532356437,4.0328857126236,4.037539905548096,12000,,,,
1.1307007526159296,119.68249971771223,0.002241715110954833,4.665680558681501,4.676146852493287,13000,,,,
1.1529398819208139,127.00172716522218,-0.018216808956582068,5.044755088329324,5.0944058718681315,14000,,,,
1.1755728632211668,134.35337330627442,-0.01804143196740185,5.81754654645919,5.84733015918732,15000,,,,
1.2036582169532744,141.72195413207996,0.009124403661349775,6.978187197208398,6.9933924078941425,16000,,,,
1.2144156038761151,148.73675360107444,-0.01595748803974129,7.287882666111003,7.3178734335899485,17000,,,,
1.2521192671060557,155.6870405426026,-0.024259512786986317,8.799348676204703,8.835659786224394,18000,,,,
1.265428709149363,162.8757425384522,0.02836121589131652,9.683303740024561,9.724514261245757,19000,,,,
1.2410602176189407,168.37289035034135,-0.02299882247741335,9.768338837623606,9.902109951972928,20000,,,,
1.2490426480770116,174.26075633239768,-0.002701930993003783,10.285513125419603,10.394038448333749,21000,,,,
1.2737137663364384,179.70462791442893,0.015334312802646372,11.538353448867806,11.56221100807188,22000,,,,
1.2707157251834889,184.51071640014612,-0.008630713277962077,11.94182225799562,11.987299125671388,23000,,,,
1.2806181249618525,189.57057870483382,0.0036090528066270045,12.895682402610781,12.987488610267627,24000,,,,
1.2705840630531327,194.48029631042516,0.0002628511311486319,13.252708298683178,13.355043830871578,25000,,,,
1.2759963792562485,199.59627859497073,0.00285570764180742,13.648541608810442,13.706113173484793,26000,,,,
1.2618831682205234,204.71172534179652,-0.01080387033289298,13.340436743736259,13.441259343147287,27000,,,,
1.2734954748153664,210.04101422119157,-0.004873630058020362,13.750532629966731,13.848671501159673,28000,,,,
1.2889220297336552,215.27668927001946,0.00356739771156573,15.024081166267383,15.119198785781862,29000,,,,
1.276167003393172,220.6898076324463,0.0029123897925019244,14.957225818634049,14.99248234653473,30000,,,,
1.273309256076813,225.90594628906217,0.0018339216287713528,15.704713701248146,15.774535261154163,31000,,,,
1.27049446046352,231.01642141723624,0.002245697774458677,15.76290394592285,15.789777522087087,32000,,,,
1.269131013751029,236.3984476165773,-0.0023814141780603686,16.37194966983791,16.406377438545256,33000,,,,
1.2664630442857743,241.71014772033666,0.005572901661274944,16.92806188774104,17.018616853713972,34000,,,,
1.2536958075761762,246.60948966979979,0.003961206678301091,17.532621965408396,17.59835010433197,35000,,,,
1.2415874695777862,251.59588017272935,0.008914466649992372,17.65275685977938,17.671152494430515,36000,,,,
1.23285807776451,256.2955640258791,-0.002307384999934592,18.62670922946927,18.646137713432328,37000,,,,
1.238837236881257,261.1366274871827,-0.0025444441311992675,19.953734011650095,19.922498478889477,38000,,,,
1.2504439945220958,265.6742695312502,-0.004353707703761771,21.431278231620833,21.36047128391269,39000,,,,
1.2443051180839533,270.0290826416017,0.0061002950081601726,23.105419332504187,22.961075175285327,40000,,,,
1.2553390802145,274.28805694580035,-0.01564341023517775,24.993188431739757,24.810943043708782,41000,,,,
1.2787417633533442,278.74666537475593,-0.0025428268047981073,26.697319460868826,26.505412837028473,42000,,,,
1.2842637450695036,283.0042080078118,-0.006536965933861202,28.171767469406156,27.9615673799515,43000,,,,
1.3057018293142282,287.3051763305664,-0.00548512736009434,29.894030238151544,29.73153743839267,44000,,,,
1.3193070728778826,291.1826989135738,-0.013904129532165877,31.99544640731812,31.907218251228304,45000,,,,
1.3291344152688973,295.0132269897459,-0.001634799079969527,33.27794682025908,33.21891134452815,46000,,,,
1.3340823582410801,298.85764889526394,-0.00045961091946811503,35.63364870452878,35.55180291557317,47000,,,,
1.3289855951070784,302.44794882202075,-0.0013401837227865916,36.56156620025627,36.48708882427213,48000,,,,
1.338164030909537,305.8244407348624,-0.00017504553426988026,38.61136805057528,38.60657879161836,49000,,,,
1.3364761800766,308.67124005126885,-0.002645285700447853,38.65713936614997,38.73693477630621,50000,40.0,0.0,0.0,0.0
